,user_id,order_date,order_id,sku_id,warehouse_name,quantity,placed_gmv
8595,dd1ae3c,2022-09-02,241321,ff2a320,USA,2.0,739.04
8596,dd1ae3c,2022-09-02,241321,163505f,USA,1.0,518.4000000000001
8597,dd1ae3c,2022-09-02,241321,4b3eeca,USA,1.0,441.6
8598,dd1ae3c,2022-09-02,241321,aa61eaa,USA,3.0,1092.0
8599,dd1ae3c,2022-09-02,241321,7cdee06,USA,1.0,407.04
8600,dd1ae3c,2022-09-02,241321,273e237,USA,1.0,656.22
8601,dd1ae3c,2022-09-02,241321,289a31d,USA,2.0,1104.48
8602,dd1ae3c,2022-09-02,241321,df29471,USA,2.0,669.6
8603,dd1ae3c,2022-09-02,241321,def167b,USA,1.0,547.92
8604,dd1ae3c,2022-09-02,241321,34a8b55,USA,2.0,1132.2
8605,dd1ae3c,2022-09-02,241321,e1ee82d,USA,1.0,511.5
8606,dd1ae3c,2022-09-02,241321,758efb5,USA,1.0,532.2
8607,dd1ae3c,2022-09-02,241321,9a5be21,USA,2.0,1000.96
8608,94d502e,2022-09-02,241546,e7ce89c,USA,2.0,494.72
8609,94d502e,2022-09-02,241546,bca4b78,USA,1.0,234.54
8610,94d502e,2022-09-02,241546,3560189,USA,1.0,363.84
8611,94d502e,2022-09-02,241546,4b3eeca,USA,1.0,2599.2000000000003
8612,94d502e,2022-09-02,241546,297994c,USA,2.0,647.76
8613,94d502e,2022-09-02,241546,5c7d443,USA,1.0,363.84
8614,94d502e,2022-09-02,241546,8b0294a,USA,1.0,319.62
8615,94d502e,2022-09-02,241546,1f34718,USA,1.0,354.72
8616,197e87c,2022-09-05,246382,c6f3075,USA,5.0,1250.5500000000002
8617,197e87c,2022-09-05,246382,4b720a2,USA,3.0,1526.4
8618,f01bb30,2022-09-05,246376,df29471,USA,2.0,3943.2
8619,f01bb30,2022-09-05,246376,1f34718,USA,2.0,709.4399999999999
8620,f01bb30,2022-09-05,246376,4b3eeca,USA,1.0,2599.2000000000003
8621,9c72d7d,2022-09-05,246383,3a0ba89,USA,5.0,2957.4
8622,9d46760,2022-09-05,246233,bd7c360,USA,1.0,3996.0
8623,c204bbd,2022-09-05,246724,6cc361f,USA,5.0,2164.0
8624,c204bbd,2022-09-05,246724,bc08c84,USA,1.0,502.19999999999993
8625,c204bbd,2022-09-05,246724,e0f96f0,USA,1.0,138.52
8626,e33ec53,2022-09-05,246456,18f9e97,USA,3.0,1287.9
8627,9c72d7d,2022-09-05,246461,46785e8,USA,6.0,1839.6
8628,9c72d7d,2022-09-05,246468,22b5b02,USA,1.0,468.63
8629,0f562f2,2022-09-05,246872,944b30c,USA,1.0,488.0
8630,0f562f2,2022-09-05,246872,1f34718,USA,1.0,354.72
8631,0f562f2,2022-09-05,246872,be41982,USA,2.0,663.0
8632,0f562f2,2022-09-05,246872,2f5a214,USA,1.0,333.9
8633,0f562f2,2022-09-05,246872,22b5b02,USA,2.0,937.26
8634,9c72d7d,2022-09-05,246445,366f28d,USA,3.0,954.0
8635,3ef4cdc,2022-09-05,246655,9cde75d,USA,2.0,874.32
8636,3ef4cdc,2022-09-05,246655,e05485d,USA,2.0,1309.68
8637,2d57d9f,2022-09-05,246339,ffc1266,USA,1.0,489.33
8638,2d57d9f,2022-09-05,246339,def167b,USA,1.0,547.92
8639,2d57d9f,2022-09-05,246339,163505f,USA,1.0,518.4000000000001
8640,2d57d9f,2022-09-05,246339,01bf753,USA,1.0,519.7
8641,2d57d9f,2022-09-05,246339,121c0dd,USA,1.0,341.16
8642,2d57d9f,2022-09-05,246339,47277ee,USA,1.0,756.0
8643,2d57d9f,2022-09-05,246339,be41982,USA,1.0,331.5
8644,2d57d9f,2022-09-05,246339,2473611,USA,1.0,331.70000000000005
8645,2d57d9f,2022-09-05,246339,5ff7bf0,USA,1.0,279.62
8646,2d57d9f,2022-09-05,246339,a27f2bf,USA,1.0,737.1
8647,2d57d9f,2022-09-05,246339,3467665,USA,1.0,405.36
8648,2d57d9f,2022-09-05,246339,aa61eaa,USA,2.0,728.0
8649,2d57d9f,2022-09-05,246339,944b30c,USA,1.0,488.0
8650,9c72d7d,2022-09-05,246462,bca4b78,USA,1.0,234.54
8651,1722473,2022-09-05,246361,7b57a5b,USA,3.0,1320.84
8652,1722473,2022-09-05,246361,9e21037,USA,5.0,2067.0
8653,1722473,2022-09-05,246361,c1e516a,USA,9.0,2880.54
8654,1722473,2022-09-05,246361,39d3137,USA,3.0,1566.6
8655,1722473,2022-09-05,246361,eafef2c,USA,2.0,886.16
8656,bf352a2,2022-09-05,246532,758efb5,USA,1.0,2088.8
8657,bf352a2,2022-09-05,246532,3c1225d,USA,1.0,2351.5199999999995
8658,1722473,2022-09-05,246110,ab4e967,USA,1.0,3414.96
8659,aa59f7c,2022-09-05,246379,bd7c360,USA,1.0,3996.0
8660,0690f08,2022-09-05,246735,a6631be,United Kingdom,1.0,712.8
8661,0690f08,2022-09-05,246735,0557dae,United Kingdom,1.0,1136.56
8662,0690f08,2022-09-05,246735,2601a90,United Kingdom,1.0,339.75
8663,19e4533,2022-09-05,246647,72dd286,United Kingdom,1.0,293.1
8664,19e4533,2022-09-05,246647,184ef66,United Kingdom,1.0,286.41
8665,19e4533,2022-09-05,246647,18f9e97,United Kingdom,1.0,429.3
8666,19e4533,2022-09-05,246647,ad75e63,United Kingdom,1.0,499.54
8667,19e4533,2022-09-05,246647,cb8bf3a,United Kingdom,1.0,426.93
8668,19e4533,2022-09-05,246647,1f604fd,United Kingdom,1.0,453.99
8669,19e4533,2022-09-05,246647,5ef89e9,United Kingdom,1.0,259.62
8670,19e4533,2022-09-05,246647,7cdee06,United Kingdom,1.0,407.82
8671,19e4533,2022-09-05,246647,ef75308,United Kingdom,2.0,767.96
8672,28eea71,2022-09-05,247688,3db36a7,United Kingdom,1.0,5238.0
8673,28eea71,2022-09-05,247688,696d58c,United Kingdom,2.0,1114.32
8674,28eea71,2022-09-05,247688,3b02bf2,United Kingdom,1.0,374.22
8675,28eea71,2022-09-05,247688,e38a187,United Kingdom,1.0,442.2000000000001
8676,28eea71,2022-09-05,247688,7cdee06,United Kingdom,5.0,2039.1
8677,28eea71,2022-09-05,247688,7c7c357,United Kingdom,1.0,460.0
8678,28eea71,2022-09-05,247688,aa60ff2,United Kingdom,1.0,514.56
8679,28eea71,2022-09-05,247688,bf8f895,United Kingdom,1.0,400.65
8680,91834ea,2022-09-05,246723,bd7c360,United Kingdom,6.0,2022.0
8681,91834ea,2022-09-05,246721,bd7c360,United Kingdom,1.0,3996.0
8682,91834ea,2022-09-05,247057,e0f96f0,United Kingdom,1.0,539.6
8683,91834ea,2022-09-05,247057,6c65285,United Kingdom,1.0,1612.8000000000002
8684,91834ea,2022-09-05,247057,5ff7bf0,United Kingdom,1.0,282.26
8685,91834ea,2022-09-05,247057,6856dc8,United Kingdom,1.0,308.88
8686,91834ea,2022-09-05,247057,3dda988,United Kingdom,1.0,421.2000000000001
8687,873ecda,2022-09-05,246539,8209efd,United Kingdom,6.0,2310.0
8688,873ecda,2022-09-05,246539,fb13d63,United Kingdom,2.0,1203.54
8689,873ecda,2022-09-05,246539,e38a187,United Kingdom,1.0,442.2000000000001
8690,873ecda,2022-09-05,246539,341166a,United Kingdom,2.0,987.84
8691,873ecda,2022-09-05,246539,47277ee,United Kingdom,2.0,1017.04
8692,873ecda,2022-09-05,246539,9cde75d,United Kingdom,1.0,487.16
8693,873ecda,2022-09-05,246539,3798761,United Kingdom,1.0,342.24
8694,873ecda,2022-09-05,246539,ac60737,United Kingdom,1.0,535.68
8695,873ecda,2022-09-05,246539,a9521f5,United Kingdom,3.0,831.5999999999999
8696,873ecda,2022-09-05,246539,f5aad18,United Kingdom,1.0,574.16
8697,afc5c3d,2022-09-05,246805,4eac201,United Kingdom,1.0,1358.64
8698,e7307d0,2022-09-05,247115,5ff7bf0,United Kingdom,1.0,3323.76
8699,e7307d0,2022-09-05,247115,637cb88,United Kingdom,1.0,2396.16
8700,fd97031,2022-09-05,246346,4b3eeca,India,3.0,7797.6
8701,72deb9b,2022-09-05,246315,fb07f69,India,1.0,814.8000000000001
8702,72deb9b,2022-09-05,246315,7d7c734,India,1.0,3157.92
8703,fe4d7eb,2022-09-05,246752,5c7951f,India,3.0,1750.3200000000002
8704,fe4d7eb,2022-09-05,246752,3ceb86b,India,4.0,1079.76
8705,358d782,2022-09-05,246899,6f1054d,India,2.0,6773.76
8706,358d782,2022-09-05,246899,f45834b,India,3.0,7279.200000000001
8707,f19ab44,2022-09-05,246363,4eeaeab,USA,2.0,982.4
8708,f19ab44,2022-09-05,246363,68617d0,USA,2.0,1083.36
8709,f19ab44,2022-09-05,246363,56bcedb,USA,1.0,3029.76
8710,f19ab44,2022-09-05,246954,a27f2bf,USA,1.0,5787.599999999999
8711,1952d33,2022-09-05,247039,02475da,USA,1.0,424.68
8712,1952d33,2022-09-05,247039,ccace89,USA,2.0,624.88
8713,1952d33,2022-09-05,247039,47277ee,USA,1.0,2970.0
8714,1952d33,2022-09-05,247039,30fcc66,USA,2.0,760.3199999999999
8715,1952d33,2022-09-05,247039,3c1225d,USA,1.0,399.36
8716,1952d33,2022-09-05,247039,df29471,USA,3.0,1004.4
8717,1952d33,2022-09-05,247039,d42b6af,USA,1.0,487.6
8718,1952d33,2022-09-05,247039,0138653,USA,1.0,924.48
8719,1952d33,2022-09-05,247039,e8dfd5d,USA,1.0,4149.0
8720,1952d33,2022-09-05,247039,59e4c3b,USA,1.0,438.4
8721,1952d33,2022-09-05,247039,3f3a44a,USA,1.0,385.78
8722,1952d33,2022-09-05,247039,e05485d,USA,1.0,2570.4
8723,b5d4e49,2022-09-05,246569,01bf753,USA,1.0,519.7
8724,b5d4e49,2022-09-05,246569,4298a7d,USA,1.0,595.4399999999999
8725,b5d4e49,2022-09-05,246569,21f04fd,USA,1.0,307.2
8726,b5d4e49,2022-09-05,246569,297994c,USA,1.0,323.88
8727,b5d4e49,2022-09-05,246569,46785e8,USA,1.0,312.44
8728,b5d4e49,2022-09-05,246569,d01c446,USA,1.0,496.08
8729,3392879,2022-09-05,246680,af0d0c4,USA,1.0,518.4
8730,3392879,2022-09-05,246680,7a0218b,USA,1.0,518.4
8731,3392879,2022-09-05,246680,790255f,USA,1.0,497.04
8732,3392879,2022-09-05,246680,3467665,USA,2.0,810.72
8733,3392879,2022-09-05,246680,e05485d,USA,1.0,654.84
8734,3392879,2022-09-05,246680,3798761,USA,1.0,343.84
8735,5c320c8,2022-09-05,246418,3495f1f,USA,1.0,573.72
8736,5c320c8,2022-09-05,246418,be41982,USA,2.0,663.0
8737,5c320c8,2022-09-05,246418,cc58106,USA,1.0,429.57
8738,5c320c8,2022-09-05,246418,aa61eaa,USA,1.0,364.0
8739,5c320c8,2022-09-05,246418,02475da,USA,1.0,424.68
8740,5c320c8,2022-09-05,246418,938fcd4,USA,1.0,375.84
8741,5c320c8,2022-09-05,246418,e05485d,USA,2.0,1309.68
8742,9b824dd,2022-09-05,246236,3dda988,USA,1.0,210.6
8743,9b824dd,2022-09-05,246236,d0fb814,USA,1.0,407.82
8744,9b824dd,2022-09-05,246236,2567941,USA,1.0,331.6
8745,9b824dd,2022-09-05,246236,7cdee06,USA,1.0,407.04
8746,9b824dd,2022-09-05,246236,4d0b250,USA,1.0,497.4
8747,9b824dd,2022-09-05,246236,3c1225d,USA,1.0,399.36
8748,9b824dd,2022-09-05,246236,5ff7bf0,USA,1.0,279.62
8749,9b824dd,2022-09-05,246236,72872ae,USA,1.0,460.2000000000001
8750,9b824dd,2022-09-05,246236,5f6b2e4,USA,1.0,477.0
8751,9b824dd,2022-09-05,246236,04ca826,USA,1.0,587.7
8752,9b824dd,2022-09-05,246236,02475da,USA,1.0,424.68
8753,9b824dd,2022-09-05,246236,5c7d443,USA,1.0,363.84
8754,9b824dd,2022-09-05,246236,9e21037,USA,1.0,413.4
8755,7c12646,2022-09-05,246969,72872ae,USA,1.0,460.2000000000001
8756,7c12646,2022-09-05,246969,4b3eeca,USA,1.0,441.6
8757,7c12646,2022-09-05,246969,2567941,USA,1.0,331.6
8758,7c12646,2022-09-05,246969,4d0b250,USA,1.0,497.4
8759,7c12646,2022-09-05,246969,d0fb814,USA,1.0,407.82
8760,7c12646,2022-09-05,246969,dabbaff,USA,1.0,435.0
8761,7c12646,2022-09-05,246969,36acfd1,USA,1.0,410.85
8762,c18945c,2022-09-05,246950,2567941,USA,3.0,994.8
8763,c18945c,2022-09-05,246950,d0fb814,USA,1.0,407.82
8764,c18945c,2022-09-05,246950,e1402a3,USA,1.0,440.64
8765,c18945c,2022-09-05,246950,04ca826,USA,1.0,587.7
8766,c18945c,2022-09-05,246950,72872ae,USA,1.0,460.2000000000001
8767,c18945c,2022-09-05,246950,ff86cb8,USA,1.0,767.64
8768,c18945c,2022-09-05,246950,ccace89,USA,1.0,312.44
8769,ca2a9e3,2022-09-05,246430,51812e9,India,2.0,1052.8
8770,ca2a9e3,2022-09-05,246430,341db98,India,3.0,356.76
8771,ca2a9e3,2022-09-05,246430,5ef89e9,India,2.0,692.32
8772,61600ae,2022-09-05,246800,45e3b83,India,1.0,371.7
8773,61600ae,2022-09-05,246800,e05485d,India,1.0,2594.88
8774,b53c0c5,2022-09-05,247027,af0d0c4,India,2.0,1036.8
8775,b53c0c5,2022-09-05,247027,7a0218b,India,1.0,518.4
8776,b53c0c5,2022-09-05,247027,aa60ff2,India,2.0,1037.44
8777,ca2a9e3,2022-09-05,245801,0072cca,India,1.0,2115.0
8778,ca2a9e3,2022-09-05,245801,51812e9,India,2.0,1052.8
8779,ca2a9e3,2022-09-05,245801,f28dd2b,India,2.0,1162.08
8780,ca2a9e3,2022-09-05,245801,4298a7d,India,16.0,529.28
8781,ca2a9e3,2022-09-05,245801,5ef89e9,India,3.0,1038.48
8782,ca2a9e3,2022-09-05,245801,341db98,India,10.0,1166.6
8783,ca2a9e3,2022-09-05,245801,c8e0ad8,India,3.0,513.54
8784,7000aff,2022-09-05,246679,c999cfa,India,1.0,390.0
8785,7000aff,2022-09-05,246679,ff2a320,India,2.0,742.52
8786,7000aff,2022-09-05,246679,f022976,India,2.0,770.8199999999999
8787,7000aff,2022-09-05,246679,e05485d,India,4.0,1321.92
8788,7000aff,2022-09-05,246679,e1c4a27,India,3.0,881.28
8789,7000aff,2022-09-05,246679,6293291,India,2.0,410.88
8790,bb3f0d1,2022-09-05,247691,6e318b4,India,2.0,928.8
8791,bb3f0d1,2022-09-05,247691,5ef89e9,India,1.0,2037.84
8792,5455b8e,2022-09-05,246231,6fb1004,India,1.0,100.92
8793,5455b8e,2022-09-05,246231,e7ce89c,India,1.0,147.4
8794,5455b8e,2022-09-05,246231,4a85ea3,India,1.0,211.08
8795,5455b8e,2022-09-05,246231,e07082f,India,1.0,362.52
8796,5455b8e,2022-09-05,246231,7b57a5b,India,1.0,146.76
8797,5455b8e,2022-09-05,246231,f45834b,India,1.0,412.08
8798,5455b8e,2022-09-05,246231,ab0ce74,India,1.0,50.12
8799,5455b8e,2022-09-05,246231,341db98,India,1.0,118.92
8800,5455b8e,2022-09-05,246231,0072cca,India,1.0,710.0
8801,5455b8e,2022-09-05,246231,6293291,India,1.0,205.44
8802,5455b8e,2022-09-05,246231,9d0eb83,India,1.0,295.68
8803,5455b8e,2022-09-05,246231,bf0464f,India,1.0,43.0
8804,5455b8e,2022-09-05,246231,7d0bc53,India,3.0,184.92
8805,5455b8e,2022-09-05,246231,3dda988,India,1.0,212.64
8806,5455b8e,2022-09-05,246231,944b30c,India,1.0,230.0
8807,092c03c,2022-09-05,246605,aa19865,India,1.0,2031.84
8808,092c03c,2022-09-05,246605,5d88f63,India,1.0,954.0
8809,807fb01,2022-09-05,247177,58dd10a,India,1.0,6739.2
8810,c0dd98b,2022-09-05,246751,af97e82,India,2.0,1632.0
8811,c0dd98b,2022-09-05,246751,2244d9d,India,1.0,210.0
8812,c0dd98b,2022-09-05,246751,5c7951f,India,1.0,6870.719999999999
8813,c0dd98b,2022-09-05,246751,d178d9c,India,2.0,1632.0
8814,bc918e7,2022-09-05,246814,9d2d211,India,1.0,4494.0
8815,bdc5ef8,2022-09-05,245941,485ccd0,India,3.0,1608.0
8816,bdc5ef8,2022-09-05,245941,23d418b,India,4.0,617.36
8817,bdc5ef8,2022-09-05,245941,d13d58f,India,1.0,319.04
8818,bc918e7,2022-09-05,247184,938fcd4,India,1.0,4384.799999999999
8819,adeafba,2022-09-05,246182,e1c4a27,India,3.0,5188.32
8820,2885d60,2022-09-05,246354,be170aa,India,3.0,1658.34
8821,2885d60,2022-09-05,246354,7d0bc53,India,6.0,369.84
8822,2885d60,2022-09-05,246354,5ef89e9,India,2.0,4075.68
8823,2885d60,2022-09-05,246354,e92d0ab,India,1.0,396.4500000000001
8824,2885d60,2022-09-05,246354,819c09b,India,3.0,963.0
8825,2885d60,2022-09-05,246354,c5594fa,India,4.0,617.52
8826,2885d60,2022-09-05,246354,dbf984a,India,1.0,234.76
8827,2885d60,2022-09-05,246354,5c7951f,India,2.0,1166.88
8828,2885d60,2022-09-05,246354,f1492ac,India,3.0,1151.76
8829,5744b1b,2022-09-05,246155,0072cca,India,1.0,2115.0
8830,5744b1b,2022-09-05,246155,ff2a320,India,2.0,5828.64
8831,5744b1b,2022-09-05,246155,d0c20e4,India,2.0,667.6800000000001
8832,5744b1b,2022-09-05,246155,e38a187,India,1.0,442.2000000000001
8833,0e054ab,2022-09-05,246352,8308ead,India,2.0,794.2
8834,0e054ab,2022-09-05,246352,d667475,India,3.0,378.48
8835,e840f24,2022-09-05,245932,0072cca,India,1.0,2115.0
8836,e840f24,2022-09-05,245932,51812e9,India,1.0,4136.0
8837,e840f24,2022-09-05,245932,f2206ca,India,2.0,4492.8
8838,e840f24,2022-09-05,245932,1e8ee77,India,1.0,578.88
8839,e840f24,2022-09-05,245932,e1287d1,India,1.0,356.4
8840,e840f24,2022-09-05,245932,2244d9d,India,1.0,816.0
8841,e840f24,2022-09-05,245932,af97e82,India,1.0,816.0
8842,e840f24,2022-09-05,245932,944b30c,India,3.0,690.0
8843,e840f24,2022-09-05,245932,c999cfa,India,8.0,3120.0
8844,e840f24,2022-09-05,245932,62fa34e,India,6.0,947.52
8845,e840f24,2022-09-05,245932,4a85ea3,India,2.0,422.16
8846,e840f24,2022-09-05,245932,3137a4f,India,1.0,460.08
8847,e840f24,2022-09-05,245932,7c7c357,India,3.0,792.0
8848,e840f24,2022-09-05,245932,58dd10a,India,12.0,2289.6000000000004
8849,e840f24,2022-09-05,245932,426bb3d,India,1.0,1920.0
8850,e840f24,2022-09-05,245932,c3d53a8,India,3.0,1555.1999999999998
8851,e840f24,2022-09-05,245932,325cbe0,India,2.0,984.0
8852,e840f24,2022-09-05,245932,d0c20e4,India,6.0,2003.04
8853,e840f24,2022-09-05,245932,68ee0a7,India,4.0,1780.8000000000002
8854,e840f24,2022-09-05,245932,3467665,India,2.0,9653.04
8855,e840f24,2022-09-05,245932,ec69637,India,3.0,924.0
8856,e840f24,2022-09-05,245932,938fcd4,India,2.0,1117.08
8857,e840f24,2022-09-05,245932,b591a86,India,1.0,404.12
8858,e840f24,2022-09-05,245932,a523f31,India,3.0,1383.84
8859,e840f24,2022-09-05,245932,d280120,India,2.0,992.16
8860,e840f24,2022-09-05,245932,41a0f58,India,3.0,593.16
8861,e840f24,2022-09-05,245932,e375e40,India,4.0,2432.88
8862,e840f24,2022-09-05,245932,3f3a44a,India,2.0,4542.72
8863,e840f24,2022-09-05,245932,d01c446,India,1.0,5690.88
8864,e840f24,2022-09-05,245932,ad45110,India,1.0,454.32
8865,e840f24,2022-09-05,245932,d42b6af,India,1.0,1932.0
8866,e840f24,2022-09-05,245932,8c8614d,India,1.0,1632.0
8867,e840f24,2022-09-05,245932,d178d9c,India,4.0,3264.0
8868,e840f24,2022-09-05,245932,791b4bb,India,2.0,818.0
8869,e840f24,2022-09-05,245932,6d67d4b,India,2.0,2420.4
8870,e840f24,2022-09-05,245932,e05485d,India,1.0,2594.88
8871,e840f24,2022-09-05,245932,7cdee06,India,4.0,1628.16
8872,e840f24,2022-09-05,245932,4b720a2,India,2.0,1027.1999999999998
8873,e840f24,2022-09-05,245932,59e4c3b,India,3.0,7743.599999999999
8874,e840f24,2022-09-05,245932,4c8ad08,India,1.0,250.0
8875,e840f24,2022-09-05,245932,5c7951f,India,1.0,6870.719999999999
8876,e840f24,2022-09-05,245932,fb07f69,India,1.0,411.4500000000001
8877,e840f24,2022-09-05,245932,d0b3930,India,1.0,411.4500000000001
8878,e840f24,2022-09-05,245932,99464c5,India,1.0,1717.2
8879,e840f24,2022-09-05,245932,57e9db5,India,1.0,291.6
8880,e840f24,2022-09-05,245932,ed7f745,India,2.0,388.8
8881,358c0a0,2022-09-05,246808,62e2686,India,3.0,583.1999999999999
8882,358c0a0,2022-09-05,246808,d13d58f,India,1.0,319.04
8883,358c0a0,2022-09-05,246808,99464c5,India,1.0,291.6
8884,358c0a0,2022-09-05,246808,af56d0d,India,1.0,291.6
8885,358c0a0,2022-09-05,246808,d178d9c,India,1.0,816.0
8886,358c0a0,2022-09-05,246808,b20f007,India,2.0,715.3
8887,494cffd,2022-09-05,246661,adf5164,India,1.0,353.1
8888,494cffd,2022-09-05,246661,d8df7a7,India,2.0,2734.8
8889,494cffd,2022-09-05,246661,af0d0c4,India,1.0,518.4
8890,494cffd,2022-09-05,246661,7a0218b,India,1.0,518.4
8891,494cffd,2022-09-05,246651,a523f31,India,8.0,3690.24
8892,ebeca8b,2022-09-05,246429,3467665,India,1.0,409.59
8893,ebeca8b,2022-09-05,246429,819c09b,India,2.0,642.0
8894,ebeca8b,2022-09-05,246429,be170aa,India,2.0,1105.56
8895,ebeca8b,2022-09-05,246429,e92d0ab,India,1.0,396.4500000000001
8896,ebeca8b,2022-09-05,246429,938fcd4,India,1.0,558.54
8897,e662216,2022-09-05,245848,819c09b,India,4.0,1284.0
8898,e662216,2022-09-05,245848,3bcdef1,India,1.0,240.0
8899,e662216,2022-09-05,245848,944b30c,India,1.0,230.0
8900,e662216,2022-09-05,245848,aa60ff2,India,1.0,518.72
8901,e662216,2022-09-05,245848,7a0218b,India,1.0,518.4
8902,503043c,2022-09-05,245950,0072cca,India,1.0,2115.0
8903,b542475,2022-09-05,245951,f2206ca,India,1.0,2246.4
8904,b542475,2022-09-05,245951,af97e82,India,2.0,420.0
8905,3a95dd2,2022-09-05,246757,e92d0ab,India,2.0,792.9000000000001
8906,3a95dd2,2022-09-05,246757,c999cfa,India,2.0,780.0
8907,3a95dd2,2022-09-05,246757,9e21037,India,2.0,834.5999999999999
8908,3a95dd2,2022-09-05,246757,7cdee06,India,1.0,407.04
8909,3a95dd2,2022-09-05,246757,4d0b250,India,3.0,497.4
8910,54cb717,2022-09-05,246324,3dda988,India,1.0,212.64
8911,54cb717,2022-09-05,246324,be41982,India,1.0,334.62
8912,54cb717,2022-09-05,246324,3800b34,India,2.0,320.52
8913,54cb717,2022-09-05,246324,01bf753,India,1.0,314.76
8914,54cb717,2022-09-05,246324,938fcd4,India,1.0,558.54
8915,54cb717,2022-09-05,246324,c999cfa,India,2.0,780.0
8916,54cb717,2022-09-05,246324,5e7604d,India,2.0,877.02
8917,54cb717,2022-09-05,246324,45e3b83,India,1.0,371.7
8918,54cb717,2022-09-05,246324,3f3a44a,India,1.0,385.78
8919,54cb717,2022-09-05,246324,1853f1a,India,1.0,409.16
8920,54cb717,2022-09-05,246324,69ce471,India,1.0,215.6
8921,54cb717,2022-09-05,246324,e38a187,India,1.0,442.2000000000001
8922,54cb717,2022-09-05,246324,f45834b,India,1.0,412.08
8923,54cb717,2022-09-05,246324,5c7951f,India,1.0,583.44
8924,54cb717,2022-09-05,246324,289a31d,India,1.0,371.7
8925,54cb717,2022-09-05,246324,ee5a566,India,1.0,146.28
8926,54cb717,2022-09-05,246324,137858e,India,1.0,146.28
8927,54cb717,2022-09-05,246324,99464c5,India,1.0,291.6
8928,54cb717,2022-09-05,246324,62e2686,India,1.0,194.4
8929,ace8192,2022-09-05,246426,046b4e4,India,1.0,268.98
8930,ace8192,2022-09-05,246426,289a31d,India,1.0,371.7
8931,ace8192,2022-09-05,246426,45e3b83,India,6.0,2230.2
8932,ace8192,2022-09-05,246426,d178d9c,India,1.0,816.0
8933,ace8192,2022-09-05,246426,7b57a5b,India,3.0,440.28
8934,ace8192,2022-09-05,246426,1d9253e,India,2.0,992.16
8935,f6f41c1,2022-09-05,246329,6f1054d,India,2.0,1150.44
8936,f6f41c1,2022-09-05,246329,47277ee,India,2.0,1035.04
8937,f6f41c1,2022-09-05,246329,3dda988,India,1.0,425.28
8938,f6f41c1,2022-09-05,246329,be41982,India,3.0,1003.86
8939,f6f41c1,2022-09-05,246329,f28dd2b,India,1.0,581.04
8940,f6f41c1,2022-09-05,246329,e07082f,India,1.0,362.52
8941,3b2ccbb,2022-09-05,246238,47277ee,India,1.0,3024.0
8942,3b2ccbb,2022-09-05,246238,58dd10a,India,3.0,572.4000000000001
8943,b46711a,2022-09-05,246970,3467665,USA,1.0,405.36
8944,b46711a,2022-09-05,246970,8209efd,USA,2.0,760.0
8945,b46711a,2022-09-05,246970,90d5aa6,USA,1.0,349.8
8946,b46711a,2022-09-05,246970,095b239,USA,1.0,911.52
8947,b46711a,2022-09-05,246970,be41982,USA,2.0,663.0
8948,b46711a,2022-09-05,246970,163505f,USA,1.0,518.4000000000001
8949,b46711a,2022-09-05,246970,2567941,USA,1.0,331.6
8950,b46711a,2022-09-05,246970,d8218fb,USA,1.0,362.52
8951,b46711a,2022-09-05,246970,21f04fd,USA,1.0,307.2
8952,b46711a,2022-09-05,246970,02475da,USA,1.0,424.68
8953,b46711a,2022-09-05,246970,366f28d,USA,2.0,636.0
8954,b46711a,2022-09-05,246970,1f34718,USA,1.0,354.72
8955,b46711a,2022-09-05,246970,3eabbb6,USA,1.0,440.96
8956,b46711a,2022-09-05,246970,34359c1,USA,1.0,548.16
8957,b46711a,2022-09-05,246970,6d5f53c,USA,1.0,429.6
8958,b46711a,2022-09-05,246970,289a31d,USA,1.0,552.24
8959,b46711a,2022-09-05,246970,8dd8f91,USA,1.0,350.28000000000003
8960,b46711a,2022-09-05,246970,046b4e4,USA,1.0,268.98
8961,b46711a,2022-09-05,246970,6253312,USA,1.0,388.8
8962,22fbb93,2022-09-05,246887,186dd27,United Kingdom,2.0,433.44
8963,6947b2f,2022-09-05,246971,245ff32,United Kingdom,9.0,2681.64
8964,6947b2f,2022-09-05,246971,18f9e97,United Kingdom,1.0,6739.200000000001
8965,1299090,2022-09-05,246674,bd7c360,United Kingdom,2.0,7992.0
8966,1299090,2022-09-05,246674,4eac201,United Kingdom,1.0,1358.64
8967,1299090,2022-09-05,246674,e0f96f0,United Kingdom,1.0,539.6
8968,1299090,2022-09-05,246674,095b239,United Kingdom,1.0,5367.84
8969,9ec7637,2022-09-05,246910,d5f5ccc,United Kingdom,2.0,2052.48
8970,9ec7637,2022-09-05,246910,5b75713,United Kingdom,1.0,989.76
8971,9ec7637,2022-09-05,246910,fd4fdd2,United Kingdom,1.0,2217.6
8972,9ec7637,2022-09-05,246910,f45834b,United Kingdom,1.0,2426.4
8973,d525b4e,2022-09-05,245959,547dd11,United Kingdom,1.0,374.04
8974,d525b4e,2022-09-05,245959,697787e,United Kingdom,1.0,552.48
8975,d525b4e,2022-09-05,245959,ff2a320,United Kingdom,2.0,739.04
8976,d525b4e,2022-09-05,245959,5ef89e9,United Kingdom,1.0,259.62
8977,d525b4e,2022-09-05,245959,e07082f,United Kingdom,1.0,362.52
8978,d525b4e,2022-09-05,245959,e375e40,United Kingdom,2.0,825.12
8979,d525b4e,2022-09-05,245959,3798761,United Kingdom,1.0,342.24
